datetime,eastward_wind mean,eastward_wind var,eastward_wind max,eastward_wind min,relative_humidity mean,relative_humidity var,relative_humidity max,relative_humidity min,northward_wind mean,northward_wind var,northward_wind max,northward_wind min,air_temperature mean,air_temperature var,air_temperature max,air_temperature min,surface_downwelling_longwave_flux_in_air mean,surface_downwelling_longwave_flux_in_air var,surface_downwelling_longwave_flux_in_air max,surface_downwelling_longwave_flux_in_air min,precipitation_flux mean,precipitation_flux var,precipitation_flux max,precipitation_flux min,air_pressure mean,air_pressure var,air_pressure max,air_pressure min,surface_downwelling_shortwave_flux_in_air mean,surface_downwelling_shortwave_flux_in_air var,surface_downwelling_shortwave_flux_in_air max,surface_downwelling_shortwave_flux_in_air min
2021-11-24,0.36547755127794906,0.03361582885288938,0.7043982140409449,-0.06796969302619497,0.9124897743553243,0.00011641375174731935,0.931692328982883,0.888554433186849,-0.23277134984801773,0.042457371691059315,0.16381787912299237,-0.6700294079879919,276.5001152694867,0.08305477425344777,277.0659529791938,276.0496587117513,273.92985715148274,107.21959857173694,296.0593770345052,257.20050684611004,1.2350657122889892e-05,4.215650467736584e-11,2.432484567786256e-05,5.63271613906563e-06,97779.11521337366,533.2773033838224,97828.87261284723,97731.05848524306,55.76478494623655,37.919780294338224,63.04166666666668,47.916666666666664
2021-11-25,1.0436036698169686,0.04618433405637737,1.3839765584303274,0.5070937894181244,0.6882431442506851,0.0006005093043228644,0.7440937921735976,0.6545819176567925,-1.1606393152827859,0.05133420358585266,-0.6775941168889403,-1.607376421491305,278.8032660617624,0.12859208132185693,279.3252311706543,277.9239385816786,311.3413329585906,122.25625721318745,328.49072265625,284.2916666666667,3.168558349427873e-06,4.723971416135057e-11,2.584876489745062e-05,0.0,97702.18413978495,675.6556756733752,97753.45160590277,97650.04470486111,53.681451612903224,228.32381485025704,67.04166666666667,36.49999999999999
2021-11-26,1.498863704640278,0.06661472671487241,1.911183579100503,0.8661171330346001,0.885469264932858,0.0002040815553477955,0.9047808747821384,0.8539167499542236,-1.2009414995404621,0.04232233402746669,-0.8123925583592305,-1.6257821499473517,279.5401614281439,0.04918637631869089,280.02613262600374,279.16076176961263,337.720771502423,12.821652596707004,343.0961227416992,331.1230723063151,0.00015161726129645937,8.32829572643325e-09,0.0003231095737651174,4.3981482050623056e-05,97438.5126953125,1324.9422173861196,97509.41189236112,97363.18988715277,17.102150537634408,51.34505853752577,27.708333333333332,10.083333333333334
2021-11-27,1.1623033618814842,0.03039259756133211,1.486335290595889,0.7904085863071183,0.9689039827162219,7.5087978569587e-05,0.9819037225511339,0.9516298781500923,-1.1476282369225255,0.031513504946908764,-0.7990456020666493,-1.493934684329563,281.3502276102702,0.0582295583643403,281.73955137464736,280.87589797973635,338.5711598139937,75.7622212340086,350.71374766031903,324.5304870605469,6.082300492219273e-05,4.795319914221173e-09,0.0001479552484427889,1.543209899538829e-05,97213.87636508736,772.3708913981427,97273.80197482639,97157.89973958333,7.080645161290324,15.668642168937907,11.54166666666667,2.1250000000000004
2021-11-28,2.5903056337628314,0.04498931554807178,3.067687364088165,2.177501474817594,0.9501516786185644,5.932440103179103e-05,0.9628207959069147,0.9361983807881673,-0.43001777895911525,0.050601333719001024,0.004394163274102744,-0.884676338121709,284.4733597622123,0.046823925037350826,284.8676984998915,283.92868406507705,343.268558461179,73.01163172029285,357.61400349934894,326.50152079264325,8.164140458594473e-05,2.550624417686385e-09,0.0001743827211774058,4.359567854093549e-05,97180.36184265792,628.5993072370022,97231.12858072917,97124.96712239583,43.383064516129025,97.20685253025466,49.375,26.958333333333332
2021-11-29,1.402496014371194,0.06484167783147825,1.9425855378309886,0.8395579849473305,0.9596989012277254,0.00028033884170976437,0.9765717940860325,0.927082512113783,-0.4409454973459604,0.11016076790375111,0.21649553915227038,-1.1106669346853677,282.92286203035746,0.07039780108783253,283.4586463928223,282.53863593207467,349.02915409047114,71.58058240770926,356.3671696980794,328.5,6.3918135930053e-05,5.048501217617486e-09,0.0002890432083887267,1.620370377269056e-05,97489.76115171371,1254.7887591971034,97554.76291232639,97410.70985243056,27.321236559139795,526.5900938256897,60.70833333333334,17.08333333333334
2021-11-30,0.9476605155542793,0.08758036799954232,1.511348427169853,0.2962794207657377,0.9731290447071035,5.688214202086101e-05,0.9846056440141466,0.9550246546003555,-0.6277651794483855,0.06096251829725849,-0.08907076861295436,-1.1638939252718248,282.21564870034496,0.07195031762694055,282.70444895426436,281.7435322231717,332.76470865229123,100.5330556807484,351.1559015909831,316.7083333333333,3.287348231849268e-05,2.1010759756575808e-09,0.00013503086850920947,2.12191361186589e-06,97566.5447748656,1462.8728862074076,97643.728515625,97495.65603298611,7.342741935483869,29.949912828262914,16.791666666666668,3.0833333333333335
2021-12-01,1.0829089932827158,0.030738482888296653,1.433235070771641,0.7232934791180822,0.8976453982117355,0.000241784683754723,0.9266037845611571,0.8635444227854411,-0.9713562544684367,0.027283472167364833,-0.6380535069232186,-1.307340206578374,283.0291056561214,0.04210894481271108,283.436486392551,282.66799443562826,317.8397678662372,29.098396807762956,328.69978586832684,308.13089752197266,4.606606026225709e-06,1.657492022771539e-10,3.0092593328452405e-05,1.9290123744235364e-07,97555.77809979838,574.2752523734217,97606.01421440973,97506.17567274306,57.62768817204303,23.884109195993588,62.75000000000002,51.95833333333334
2021-12-02,-0.48271300107921644,0.06795994966271894,0.002303232697563042,-1.006021325579948,0.9163234296409032,0.00014576095059183508,0.9374172104729547,0.8937005583445231,1.0072629674712086,0.038511567107593916,1.4144694664412076,0.6142327393301659,281.0031147700484,0.06480039534289173,281.5097540113661,280.47590789794924,301.4633560180664,75.65483303475828,317.50401306152344,284.6745910644531,6.683094541318581e-06,9.23790324756129e-12,1.1959876807659496e-05,2.12191361186589e-06,97413.54180317541,579.9276624131834,97459.68391927083,97365.91688368056,53.431451612903224,146.92072277687245,63.79166666666668,38.416666666666664
2021-12-03,-1.088456528261304,0.036221745042583166,-0.6684552720851369,-1.4607125396529834,0.825070084602602,0.00030254890333560584,0.8601884126663207,0.7872546545664468,0.12414083923216312,0.047756147837661744,0.5437037470077889,-0.30946573095085717,276.45732572822163,0.07461697163748517,277.03142742580843,275.95475370619033,265.5595314682171,40.842199712569034,281.25,254.62867482503256,6.347073043452903e-07,9.718043562381459e-13,1.9290123744235362e-06,1.9290123744235364e-07,97541.48759870631,953.3753878795713,97603.37836371527,97474.96158854167,60.04301075268819,67.3604371502013,69.95833333333334,51.37500000000002
2021-12-04,0.8964996137180595,0.06593723791370228,1.4154670159849856,0.3746087085973058,0.8647250412356469,0.0002503489796603804,0.8926925987667508,0.8330169773101807,-0.8342586984837262,0.04670250424926831,-0.3744101600669738,-1.2360829425354798,276.1495158780006,0.04868063024344071,276.5782541063097,275.7151161193848,288.9257999133038,20.200760023939896,297.3333333333333,279.9166666666667,7.507591687286757e-05,1.770726423781998e-09,0.00013175154633728075,3.182870324379132e-05,97008.69109122983,1403.1643824532941,97083.47938368056,96928.16221788194,9.111559139784946,5.661813613441965,13.33333333333333,6.958333333333332
2021-12-05,-0.11642423570994788,0.12806748188237435,0.4358710205803315,-0.7909828821818033,0.9021605329616095,0.0002181464197913793,0.9274336422814263,0.8758146720462375,0.6614915314205592,0.08600814504251779,1.2676911291200668,0.1307559535942144,276.1138010414698,0.16612205710633035,276.84538548787435,275.28220604790585,294.2045944788123,134.57531152741882,310.17664591471356,270.4185206095378,4.4297591042656664e-05,3.763408067304833e-10,6.165123533135578e-05,2.2569444076514537e-05,97904.08558047714,1096.9876223583285,97973.08734809027,97840.41080729167,44.873655913978496,54.98592129950372,52.916666666666686,36.25
2021-12-06,0.6101587055168385,0.07448781954209617,1.1336662688603003,0.025814959727641626,0.8900500800019951,0.0003576306553104763,0.9272010909186469,0.8587514124976264,-0.9870630882139647,0.1068018232700541,-0.33701144107100034,-1.5540603726274436,275.45398249472345,0.0438831708989745,275.80767296685116,274.95092290242513,310.3064059595908,15.931684497041033,317.0063985188802,301.1890360514323,0.00014351167589795387,1.5977981549850048e-08,0.0004602623574527494,3.5686728280083636e-05,97360.60938550068,1881.7027479523429,97446.25954861111,97272.72960069444,9.999999999999998,4.986244201685239,13.75,7.5
2021-12-07,0.8700234355950748,0.03644856268616257,1.2437889493174024,0.487269519129768,0.98862518987348,1.7856274400457607e-05,0.99392333984375,0.9780669413672554,-0.7166215127949873,0.046079089972789804,-0.26541432391645176,-1.1190085866385036,279.2339047749837,0.030680071300666037,279.59405712551546,278.89952282375765,340.14768502020064,5.418462741492164,343.2822087605794,332.7787806193034,2.2074124117113714e-05,1.1571534366299745e-09,7.349537334830305e-05,4.629629655499701e-06,96706.3956233199,1330.6113604789366,96776.75661892361,96628.32703993056,7.043010752688171,20.43741421464289,13.333333333333329,2.4999999999999996
2021-12-08,0.4398588493362479,0.08562763818538693,1.0102586162587006,-0.19045841321349144,0.9249142859058995,0.00012361023794765495,0.9425619909498426,0.9061489285363091,1.753614994925096,0.10966370388387753,2.3860793045411506,1.1343570922811825,278.93920316798716,0.04024834666675233,279.33572497897677,278.5558906555176,318.540894621162,25.428510069370404,327.92613728841144,309.72577412923175,6.672018213080386e-05,3.6933524270702717e-10,0.00010698302821428687,3.0478394667928416e-05,96538.83298681116,1259.8041200809153,96610.51009114583,96466.82552083333,54.73118279569892,35.9932138699409,60.833333333333314,45.41666666666668
2021-12-09,0.9846642704182041,0.046359149755073985,1.3730248117612467,0.5278684717292587,0.9607850092200824,7.871130994538563e-05,0.9730779192182752,0.9410761886172825,0.86094791480914,0.06387515372978407,1.395015525786827,0.3861483367282845,274.2421975986932,0.05991748395813162,274.72136205037435,273.7793200174968,298.1126848856608,71.30494644595196,310.5923105875651,282.0663096110026,0.00010069755701387502,8.025244657920931e-10,0.00014679784507111267,5.960648456864335e-05,96620.89416372648,944.051240593038,96680.36534288194,96559.66688368056,14.85215053763441,6.298188468358461,17.916666666666668,12.91666666666667
2021-12-10,1.497245711094189,0.02289768413824519,1.7714395365781253,1.186214202290608,0.9901745499846756,8.847791704588227e-06,0.9940904553731283,0.982905871073405,0.4455275408656371,0.03550827983959464,0.8489249847674122,0.07015611546295177,274.5600671337497,0.03974003818421092,274.9548045688205,274.16992424858944,312.1133125059066,12.452573689774104,317.30978139241535,304.1431401570638,8.215850409771617e-05,6.913369663793296e-10,0.00015374228680207407,4.475308766151652e-05,96887.33273479504,782.6197765130013,96942.52115885417,96830.2880859375,8.010752688172042,18.43543634721413,13.95833333333333,2.9166666666666665
2021-12-11,4.861156921313014,0.23615020374326368,5.943131152126525,3.971013148625692,0.9703609538334672,4.174264058736518e-05,0.9794260745578343,0.9542497942182754,-0.09511386768320346,0.1067534267677787,0.5625037499832818,-0.6458553750481871,277.02632794123826,0.057826212932174596,277.4714163038466,276.6223926968045,328.6946551415228,7.356155653957598,331.85364532470703,323.5326690673828,0.0004439908215848002,3.309147680930785e-08,0.0007521219211228062,0.0001711033992929223,95959.33621051746,1124.885186263803,96028.97721354167,95891.33203125,6.362903225806451,25.776219871780125,13.208333333333329,2.4999999999999996
2021-12-12,2.167297424388028,0.2048351458065939,3.0415414190954633,1.1863216331435573,0.9644282319468837,0.00025725098339694763,0.9862078359391955,0.9243301349216037,0.3546859252004339,0.4060426029419086,1.656955312834018,-0.8649432668462396,275.56935382966077,0.16863057497779757,276.34983851114913,274.6980991787381,311.78070293959746,62.06269165457103,325.9675064086914,293.8820546468099,0.00021192067695543473,7.163343673331437e-09,0.00040625001177375697,8.726852060652073e-05,95401.83923471102,3061.8441624369475,95498.55772569445,95274.724609375,13.08870967741935,95.74335944388535,23.541666666666654,4.749999999999999
2021-12-13,1.1484513475449496,0.30532567884813416,2.6486244975433997,0.19266768087012073,0.9682593348718459,0.00021826674225337896,0.9887667316860623,0.9327294021182589,-1.857165493787096,0.24432328622987787,-0.8058321931295924,-2.827451621492704,274.7784365254064,0.12437924853571625,275.37095837063265,274.08958969116213,308.9680034678469,91.01451745714985,322.28272755940753,287.5585479736328,0.00012791716622460183,7.077871473021893e-09,0.000362268524405397,2.7584877026117876e-05,95052.82606686828,5264.688550581305,95192.96614583333,94895.89268663194,16.629032258064516,112.40128158390154,28.625000000000004,7.416666666666665
2021-12-14,1.9025823947552951,0.7175583084558688,4.160165678295824,0.44309311732649803,0.9584535090128581,0.00041601950707712893,0.9869343821207682,0.916815381579929,-0.5121375369754563,0.3158367404121383,0.8147606443413274,-1.467198968347576,273.5304577407017,0.27071970053272704,274.4967437744141,272.4067241244846,291.144841799172,351.8998996888501,318.9695281982422,247.75373331705728,9.53902838310677e-05,7.658286920326422e-09,0.0003386959902666233,4.0509260294062115e-06,95620.18293220767,8458.854854045065,95768.52918836806,95398.27745225694,36.55913978494623,532.9888623509561,56.66666666666668,12.5
2021-12-15,1.4837234099545789,0.10320771899292175,2.1799070876505637,0.9504308468765683,0.9125367827056556,0.0005677776468200724,0.9596258280012343,0.8672885926564535,-2.530346701782878,0.07698017677763168,-1.8463657970229785,-2.985930662188265,273.8181144222137,0.11820564054334516,274.3454545762804,273.1623351203071,288.7234715287404,219.66959524307242,311.6504503885905,268.5884526570638,5.0895435811431756e-05,1.0902305675819092e-09,0.00014872685419740501,1.5432098765432096e-05,96004.84167086694,1429.313922520878,96075.12413194444,95932.19411892361,27.150537634408597,42.81556233383102,32.91666666666667,19.999999999999996
2021-12-16,0.4864501419906446,0.020486452954465575,0.7766249190705518,0.18495991624109187,0.9749367546778852,0.00011126863783343238,0.9882962979210747,0.9518980948130289,-1.0728296538713509,0.02869744308811874,-0.7520879685050912,-1.409109049373203,274.1105243395734,0.08135769612709257,274.55314958360464,273.4856667412652,312.426096393216,29.084089192242786,319.04250717163086,298.07473882039386,4.54195301771336e-05,6.314885813869323e-10,0.00012056327712388686,1.1574074304030264e-05,96230.55337491598,830.1830480036691,96289.60177951389,96174.921875,11.72043010752688,28.406665278117377,16.666666666666664,5.416666666666665
2021-12-17,0.13900829330128958,0.034397334757231494,0.4746157459449023,-0.3034233841010266,0.897967268933532,0.00016940176967184193,0.9217140632205539,0.8710340129004585,-0.7279006013739354,0.032298064636565225,-0.3314918457633919,-1.0505518171832795,274.06260193855536,0.04891071867266205,274.5607497321235,273.59789852566195,268.20778200703285,41.23791731619226,285.24194208780926,257.20408121744794,4.517622561869405e-06,2.0100602821724735e-11,9.837963325143965e-06,1.9290123744235362e-06,97416.46643985214,413.0839890419443,97457.65397135417,97376.75368923611,40.68548387096774,51.07475552592476,48.333333333333314,34.16666666666665
2021-12-18,1.9574928106289475,0.0806285644504517,2.504045933898952,1.4986799301372633,0.9363797250358008,0.00015333831520875424,0.959123297797309,0.9103539742363824,-1.8523008100468143,0.06228514453403411,-1.26208883151412,-2.2213062561220593,275.89414650701707,0.06448658393695508,276.50203772650826,275.38020731608077,319.87924378918063,10.660918859524488,324.5259208679199,314.2498919169108,0.0001650736788258087,9.441504612632092e-09,0.00036959876616795857,6.076388814153127e-05,97038.57029149866,1072.6636841543384,97100.06358506944,96970.951171875,8.010752688172042,4.8795371551323825,10.0,5.416666666666664
2021-12-19,-0.1798542346759957,0.25071820964922753,0.6903615690146884,-1.0849554307965767,0.9555723215944023,0.00013326201965253767,0.9764643202887641,0.9380247010125055,-0.2432503029772942,0.1357225805867829,0.4457850280838708,-0.8498908844259051,275.14370223834953,0.16247768141575675,275.84457126193576,274.3014626397027,307.77316690260363,78.09767313471959,320.853276570638,289.0773569742839,0.0001608111843127295,1.1516458674596325e-08,0.0003750964619771198,4.9189815217238156e-05,96405.57831401209,3238.254154278546,96513.8466796875,96271.65516493056,28.252688172043005,159.4678902988898,38.74999999999999,15.41666666666667
2021-12-20,0.29797576849593876,0.037892971462080906,0.696243675554999,-0.08447645366605784,0.9544734338534776,6.593445994522615e-05,0.9675318813323974,0.9405319383409289,-2.4815404039397033,0.05455644254671588,-1.9854136953751247,-2.920359452565511,275.41784943611395,0.0333858619236455,275.7610209147136,274.99369032118057,323.1992242874638,19.261841217875165,327.16700744628906,313.8218638102214,0.00021940213335915914,1.1518890105972883e-08,0.0004907214650769293,6.385031075757227e-05,96524.57191910282,1833.892374759501,96613.21527777777,96435.03200954862,7.768817204301075,19.21249345336427,13.749999999999998,3.7499999999999996
2021-12-21,0.02448467955604114,0.047529056595815196,0.42171800545313287,-0.5021771928812895,0.9214949928816929,8.727871734068098e-05,0.9398363092210559,0.9018772919972737,-1.4852615898419972,0.0426514324665817,-1.0328766662213538,-1.9098406881093979,276.1091400556667,0.08958134081978586,276.8490331861708,275.6287255181207,283.5821467984107,61.01696358604328,300.47643280029297,271.28686396280926,1.0599611888126679e-05,2.714573804924243e-10,2.449845783067522e-05,3.2793210796367977e-06,96955.89511928764,1449.9842382093182,97033.13064236112,96873.04546440973,44.73118279569892,70.79845513600337,52.08333333333332,34.583333333333336
2021-12-22,2.154576550568304,0.10303878252490699,2.7331437402301364,1.4811130811770756,0.9540252644528625,0.00020105764437975394,0.9785564125908746,0.9241254636976454,-1.136561882927493,0.09941797065411477,-0.47793798469420934,-1.8112683362430995,277.75342203776046,0.0937995972059613,278.3121242947049,277.055441792806,324.7738912849016,32.25428574132294,331.8003463745117,308.53649775187176,0.00015840738484858857,7.834813855867414e-09,0.0003688271701577361,4.243827177740541e-05,96167.40400285619,2015.1828374908043,96269.66970486111,96070.13834635417,20.28225806451613,89.01124865452518,33.75,10.416666666666668
2021-12-23,2.543439007844896,0.3552210218872203,3.743202115098635,1.452449489824681,0.9520883017714307,0.00010294518936785035,0.9705520375569662,0.9287153667873805,1.0699757338671756,0.3529940620415848,2.1912303641438484,0.09472573714123833,277.19610965687747,0.1496818095618102,277.8599093119304,276.5332152472602,317.6363349422332,26.034919473298785,326.4131800333659,304.95913950602215,0.00015708569956521314,4.613196386935024e-09,0.00028329474644528494,5.111882854023098e-05,95122.82449176746,3835.262159942158,95227.8774956597,94986.486328125,29.3010752688172,89.4910627494263,39.99999999999999,18.333333333333332
2021-12-24,2.9373860839473944,0.14338224392789015,3.7917698356840344,2.3252915996644234,0.9820024452414563,2.9010166857873962e-05,0.9898218229081895,0.9711595821380615,0.7414438709947131,0.17067069805015508,1.585903048929241,-0.19195541868814162,274.3417753896406,0.0462612618305828,274.7292207505968,273.9004934522841,315.3655989452075,9.180593498115856,320.2161242167155,308.6544494628906,0.00027608896209923266,7.909309667997958e-09,0.00046952159914337557,0.00014726080115378637,94688.57412424394,2061.353011036145,94781.49989149306,94598.37369791667,11.491935483870966,18.154233893820514,16.249999999999996,7.083333333333332
2021-12-25,3.1344065151868326,0.1260921381045604,3.9520687957604728,2.5091930958959794,0.9860541858468004,2.3078814046476605e-05,0.9917214319441054,0.9724381838904487,0.46367676564121757,0.12626375627427605,1.1693613783249426,-0.20100754685699937,273.4342923400223,0.03410700203205313,273.77066531711154,273.0561331007216,309.8338913456086,15.157986707851547,315.72773361206055,301.52736409505206,0.0001575511522451657,1.6511801327858217e-09,0.00024459876855950294,8.449074294832017e-05,95025.6263545867,1608.9173696240905,95097.53200954861,94935.36013454861,10.658602150537632,52.27285383665196,22.499999999999996,4.999999999999999
2021-12-26,2.5633170769640032,0.14531737235382544,3.3600186689032445,1.9373341095116403,0.9762867800394694,5.864693161804882e-05,0.9862808407677545,0.9571234671274821,0.8383100110688874,0.2617734858573354,1.9046497664110376,-0.12045717829217513,270.8116440393592,0.10930827974196362,271.4069279988607,270.07804599338107,285.894347447221,32.71022409645489,295.3710072835286,272.68804423014325,0.0001959951235591914,2.160405455116685e-09,0.00030690586677304023,0.00012172067882838073,94785.35555275537,1876.3503437280322,94883.11751302083,94709.1527777778,27.07661290322581,16.750144890054088,32.29166666666666,22.70833333333334
2021-12-27,0.16460246755358182,0.16028062011951366,0.9100144820080863,-0.5560280467487043,0.9686548118181126,3.3873587357376846e-05,0.9772228919135201,0.9528644190894232,0.3645300686632293,0.17805888773119308,1.15750056060238,-0.2925428901799023,267.9723206468808,0.27811950518405865,268.9022566901313,266.70294214884444,259.7753819086218,75.83660050835677,278.01661682128906,241.2853151957194,8.984032857137866e-05,1.1426039176209773e-09,0.00015991512323833173,3.896604964716567e-05,95492.31746681787,1717.344007353959,95576.60720486111,95408.32280815973,42.62365591397848,25.92766914830929,49.416666666666664,37.45833333333332
2021-12-28,0.6740219133266252,0.03038065026160187,1.0118004506867793,0.29915436260893735,0.9641395247879849,2.6475770695228607e-05,0.9734207068549262,0.9545607280731202,-0.8568669543927036,0.02516216931213539,-0.4998473840662175,-1.189319132723742,268.7934633562642,0.07719447856055163,269.33574320475265,268.1950368245443,272.83635004105105,28.245984046173188,283.3448181152344,259.6426823933919,4.440026434765882e-05,4.3784592264667657e-10,8.692129647336257e-05,1.2499999979303943e-05,95905.52310147848,1372.1975292064224,95974.36349826389,95818.53135850694,39.65994623655914,16.332741817622622,47.708333333333336,36.70833333333334
2021-12-29,-0.1486325956347789,0.039358805952792474,0.2669939110572967,-0.5515015740594309,0.9415125792513611,3.780794156451824e-05,0.9516514322492812,0.9269295766618516,-0.8056560565037802,0.051818437797636674,-0.25328784094502527,-1.219422103630172,269.7871410492928,0.13046555102728305,270.58530578613284,269.17802200317385,261.5883475272886,41.25235142895419,274.1867497762044,246.2121899922689,2.9235738408404995e-05,4.4276249564609457e-10,7.349537135055863e-05,6.94444454792473e-06,95892.17587575606,1626.958886558932,95984.20084635417,95813.15245225694,64.50806451612904,13.038973860063955,68.2916666666667,60.291666666666686
2021-12-30,1.4457120031258592,0.0832144246879422,1.9986558348561327,0.8467089983945092,0.9680695929578556,4.226742620325682e-05,0.9775147374471028,0.9581672827402751,-0.2810425250202678,0.12497918838868126,0.39410082054220963,-0.8176193717453214,269.68332476051904,0.1759150305824928,270.4935017055936,268.9417773776584,282.2652206010716,28.99805968568742,290.25772857666016,272.58627192179364,0.00018734070317708818,4.974126984292852e-09,0.00029899691672777225,0.00010127315159749101,95841.50277217741,1672.881233901968,95927.7177734375,95750.49186197917,18.1263440860215,18.899667601691043,24.249999999999996,13.833333333333329
2021-12-31,-0.2502303694866808,0.12579547240214187,0.5297903817974859,-0.9240421315448152,0.9801047757876816,3.708174848915955e-05,0.9889098188612196,0.968125015894572,0.5071432846842424,0.10712067414736592,1.1532162275786202,-0.14256801414820883,271.23303063505443,0.38705764539305965,272.2243739657932,270.21149724324545,272.5543431107716,170.36076228949,296.5387878417969,252.67141723632812,4.0718962271083615e-05,4.893311905881386e-10,8.699845620373517e-05,1.6820987939466666e-05,96052.89819598454,1660.8232934300079,96135.18413628473,95971.3892144097,57.79973118279571,60.42597888685915,65.58333333333333,48.50000000000001
2022-01-01,0.5159412099746987,0.01731157679872939,0.7678196683733,0.22904543226791751,0.9319347099591327,4.981201124020539e-05,0.9447161791059706,0.9157542641957601,-1.53140286184592,0.020652601710203933,-1.2927465469886859,-1.8288508529464405,266.7335884832567,0.13232639799992754,267.4188582526313,265.9612518310547,221.46284285924767,35.26625770452445,233.46627807617188,211.5,1.949547009808889e-06,3.1576536070209968e-12,4.243827309965352e-06,1.9290123744235364e-07,97272.58069766464,435.7679262155923,97311.71430121527,97225.18348524306,66.91397849462363,22.795209822642008,71.24999999999999,61.24999999999999
2022-01-02,1.349505002860741,0.02410512046813158,1.6304989995227919,1.0664650938577123,0.8931774332190073,8.338036857492853e-05,0.9099199453989665,0.8768608326382107,-2.35196403966796,0.020565152140850917,-2.0788184420930014,-2.654147841864162,270.86545075447333,0.05480231041325521,271.33738055759005,270.3724872165256,275.3989666559363,7.312651438685106,280.7554931640625,270.6666666666667,3.89567159988989e-05,7.273221972244246e-10,6.986882721568331e-05,1.7554011701801676e-05,96767.46986307124,668.5380680237655,96820.82074652777,96718.82150607639,15.66263440860215,9.079182862908576,18.958333333333332,13.125
2022-01-03,2.9206268376350324,0.2908346198137729,4.005587278140916,1.9556927632850905,0.9768585513740456,0.0001368048185822038,0.9889960458543565,0.9530137708452012,-0.990500563217367,0.6166355873633306,0.5046156104136673,-2.2852715228477285,274.83460966540923,0.3501371293842215,275.9294317457411,273.7880399915907,319.33984190417874,24.551376368332928,324.71910349527997,310.50219472249347,0.0006365205694697558,7.013882983649627e-08,0.0011114969224105442,0.0002043209891812301,95245.86166414649,3217.775234417771,95360.87532552083,95135.13237847223,13.483870967741936,130.52808302979975,27.5,5.083333333333333
2022-01-04,1.7912237715096244,0.07695433830840533,2.349852043721411,1.2309050986336338,0.9927682677648401,4.7160150239787485e-05,0.9979647594028048,0.9838908386230468,-0.4390861946946731,0.17192055226929595,0.4337769445652763,-1.2203412666502926,273.90920069704777,0.06847495984198722,274.31180555555557,273.39383299085836,314.36181542181197,44.60582851954076,319.8020324707031,300.5781834920247,0.00015790957545068623,6.49630001222442e-09,0.0003780864280315093,5.868055754237705e-05,96308.16794774866,2020.782640556966,96392.20779079862,96207.84342447917,7.114247311827959,30.45800286924541,14.416666666666671,2.8333333333333335
2022-01-05,0.5427374484377955,0.11992984383971439,1.3749243637753858,-0.18401509492347637,0.9885123760469497,2.3310616429513867e-05,0.9945958635542128,0.979560629526774,-0.006855384820336162,0.08201948815889883,0.5405488645968338,-0.5839615514398449,275.2356366065241,0.05596947374878645,275.71650763617623,274.68715269300674,321.38788543208955,7.218539653103233,325.80553436279297,315.59864298502606,0.00015167077524459182,2.8044384713585746e-09,0.0002857253052018307,8.074845589789343e-05,96943.13047085014,2121.1126172647587,97035.396484375,96840.47634548612,4.326612903225807,11.707521628757585,10.416666666666664,2.5
2022-01-06,2.605456872915809,0.1541586086544032,3.283697586092684,1.7056118235405948,0.9876001723094653,1.2406978784772581e-05,0.9943315474192301,0.9812665610843235,-0.6881721952056351,0.11734817543838592,-0.035960589018132934,-1.300250380791517,277.8987960487284,0.10149433775870813,278.4463918897841,277.3551778157552,338.07827795705487,1.7836507898365712,340.7835413614909,335.84496815999347,0.000686875878533168,5.823188354463209e-08,0.0011834491053480903,0.00024216821210251913,96281.08187373991,1950.2149745466143,96361.38368055556,96194.75401475694,2.419354838709677,7.303163227945323,4.999999999999999,0.4166666666666666
2022-01-07,3.3829879566359895,0.3393151290660636,4.501077652805381,2.372974269919925,0.963281041114561,0.0001274875726477265,0.9800516605377197,0.9399756717681885,1.366142754289647,0.5499828163156633,2.8470956209219165,0.468108628747157,278.9582939229986,0.13409374014361145,279.5085697597928,278.3151540120443,337.57875085646106,7.053468348043233,341.6749954223633,332.00638580322266,0.0002830122504346235,1.5095864857429514e-08,0.0006005015601346508,9.313271737393039e-05,95226.61759702621,6010.056046956816,95369.97037760417,95098.96592881944,11.116935483870968,58.06154047112353,19.374999999999996,4.583333333333334
2022-01-08,1.3493985423920876,0.06458699895791245,1.7208656376331215,0.744611983704898,0.9713567353320377,9.524572240443708e-05,0.983898418214586,0.9516738700866699,0.5518336672866617,0.053119402787551846,1.0826451700801651,0.09703335331545937,275.02310210197203,0.04133231759696098,275.4393126593696,274.60508371988936,312.7395569585985,29.587978193270782,321.2083333333333,300.5879414876302,9.30001755113918e-05,8.767090246999377e-10,0.00015740740906309197,4.822530911625995e-05,96884.05016171036,867.3115216898,96938.56575520833,96824.12521701389,25.932795698924732,117.60473076293555,39.87499999999999,16.541666666666668
2022-01-09,0.15923284034473792,0.01105324482410567,0.3680249294524805,-0.05320831419279177,0.8776221103052939,4.7707580497800405e-05,0.8908741368187799,0.8633075523376464,-2.6227146350247885,0.014075001254472553,-2.3689532710446253,-2.8745896385775676,275.0372632016418,0.017352341583073996,275.35999365912545,274.7716889275445,245.26484060800203,7.465314376815517,251.50244776407877,241.3132069905599,5.345231073985284e-07,7.014660251724768e-13,9.645061728395062e-07,1.9290123744235364e-07,97558.15492691532,368.9554363407363,97596.68153211806,97514.6357421875,73.64112903225806,8.27047164556515,76.58333333333333,70.54166666666667
